id,session_id,event_id,detected_at,predicted_state,confidence,bbox,tts_emitted,processing_time_ms,latency_ms,detection_time_ms,analysis_time_ms,tts_request_time_ms,frame_b64,real_state,alerta_correcta
6675e2aa-2de1-43e7-afb5-4537e425b92a,f8e5d5e7-038c-4169-ae4f-6740572d69f0,,2026-07-01 21:32:54.718+00,green,0.874,"[290,575,244,361]",false,34,,32.6,1.4,34.1,,,
66cc61a3-fae2-408e-aaea-742cae7370cc,f8e5d5e7-038c-4169-ae4f-6740572d69f0,,2026-07-01 21:33:02.758+00,green,0.518,"[209,663,155,322]",false,77,,74.7,1.8,76.6,,,
66db13cb-dea1-4604-93a1-54c294b4594a,f8e5d5e7-038c-4169-ae4f-6740572d69f0,,2026-07-01 21:32:41.538+00,green,0.638,"[294,486,142,313]",false,40,,39.1,1.3,40.4,,,
66dfc2a8-4aa4-48d0-8096-f7973e5abd6a,f2234cce-e85e-44b7-8e62-1b0254112a85,,2026-07-01 21:32:09.023+00,red,0.947,"[157,393,311,706]",false,37,,33.9,2.7,36.7,,,
66f6a004-81d0-45f8-b325-6850eef7eb36,f8e5d5e7-038c-4169-ae4f-6740572d69f0,,2026-07-01 21:32:13.509+00,red,0.972,"[189,406,320,765]",false,38,,35.6,2.8,38.5,,,
67210eb5-5d08-4e68-8817-6705894ac94f,f93cff0c-acb0-4872-b5a1-b37d08861ed8,,2026-07-01 21:18:07.704+00,red,0.548,"[190,124,62,93]",true,248,459,214.2,33.7,248,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/4gHYSUNDX1BST0ZJTEUAAQEAAAHIAAAAAAQwAABtbnRyUkdCIFhZWiAH4AABAAEAAAAAAABhY3NwAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAQAA9tYAAQAAAADTLQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAlkZXNjAAAA8AAAACRyWFlaAAABFAAAABRnWFlaAAABKAAAABRiWFlaAAABPAAAABR3dHB0AAABUAAAABRyVFJDAAABZAAAAChnVFJDAAABZAAAAChiVFJDAAABZAAAAChjcHJ0AAABjAAAADxtbHVjAAAAAAAAAAEAAAAMZW5VUwAAAAgAAAAcAHMAUgBHAEJYWVogAAAAAAAAb6IAADj1AAADkFhZWiAAAAAAAABimQAAt4UAABjaWFlaIAAAAAAAACSgAAAPhAAAts9YWVogAAAAAAAA9tYAAQAAAADTLXBhcmEAAAAAAAQAAAACZmYAAPKnAAANWQAAE9AAAApbAAAAAAAAAABtbHVjAAAAAAAAAAEAAAAMZW5VUwAAACAAAAAcAEcAbwBvAGcAbABlACAASQBuAGMALgAgADIAMAAxADb/2wBDABALDA4MChAODQ4SERATGCgaGBYWGDEjJR0oOjM9PDkzODdASFxOQERXRTc4UG1RV19iZ2hnPk1xeXBkeFxlZ2P/2wBDARESEhgVGC8aGi9jQjhCY2NjY2NjY2NjY2NjY2NjY2NjY2NjY2NjY2NjY2NjY2NjY2NjY2NjY2NjY2NjY2NjY2P/wAARCAB4AMgDASIAAhEBAxEB/8QAGwAAAgMBAQEAAAAAAAAAAAAAAAIBAwQFBgf/xAA5EAABAwMCAwYFAgUDBQAAAAABAAIRAxIhBDETQVEFImFxgZEUFTKhwUKxBiNSctEWYuFzgqLw8f/EABYBAQEBAAAAAAAAAAAAAAAAAAABAv/EABURAQEAAAAAAAAAAAAAAAAAAAAR/9oADAMBAAIRAxEAPwDm09O17Q5jXGcC2mSFTVDWvt3PIQtpq1y0U6bSXHkAf8AKIp8N7XOFzYHefEj7/hZVhikJvORyGPwn4RcIp0alQhsmxuw67LbR0VU1Q9undXkd4uIweRBnPop+ELajgOM95Eul4Z67591Ryi0EuFpBG4ITOpuEXMLR1K6Y02pe8NFIutFxL3Td6DCK72Fj6D3cJzSCGASPKeqDnGjb9Rho5jI90NoioYY6RMDBz9ltbQoXEsqMeXDDWiT6j/lW06RDbW6VpdP0CZnqg5405OA3POUfCvDZMR4FdnTv0bKop/DG9u7GsLnA+K0t0DHOD3UWOZtLxt6QEHnTQbIF2ekKfhBAMGD7r0NTsy5p4YawkxAzI8NoWNnZ+r07wOBTrNMkgwR6EoOO6iA60ZjeSpOmjeMwF2KtClU4jcBwgwWiR6iSVa3S6e4Mq6LUOszdkT6yg4LaAJINoicEwoFAkT09vdd+jp9E6tDXVhbiwugSnYzTF0UWAnYksJE+OYQefbpC4AsFwPRSKDcB2J6ldRzHtq2V6Je8ybYADgNtpU1G6asxr6jG0txD3QY8BGUHOGgdYTgRzlK7ROaIgk+BW9rKdJuH04A3pnvHzA3TO07WtD203ONuIaYP2n3UHMGkGeo8Uw0eJAPuunTpPDXfyW3kAjEx481Sw1HPqRTaGtwY6oMPwgcMBx9lPwOMnPQLWGVH1nfy3NLegAStYA255expHmPfZVWX4TvwQTHghbWsptc0ODwXNkAOmUIE1lN9OgGvta4nPeTUqg0zmtdTZVpn+oDB57SsJ12oLQ1zmuHRzGn9wkOoqPz3R/awD9goj0Q1lCq1p0tYNjenIA8u9v8AZPS1xADdQ6lSu2hwBjxyfsvN/FVSHB1RxDjkE7qylrKrCJsf0vbMKj0TuHqaZbptWA4R3/qPspqabTtpNNfh1aghpfVae95cl56prKrySRTztDQI8lbS7QNNsDTUCSZlwJP7pR3Ph9CynFalTplwi1zo/wDiup0aFBsv4RaNu6ZHmZK85U19V8XBuNgB/lO7tKq9pa5t7ObXOlKPUU6FJjy6i1ovyTvKc2OwQCOQj7rynzGsHA0w+mByaQB7AQVoPberNMstpgn9W8BKPSiARjcRvyVReXk4EnrsB5SvNP7SrvEOedtw4z+6XT6ihSLXubVLxuSQR7JR6Y1C1shjHOicYx+FAaajXNjLxJ8B7rh1u13PqtdTc+mxu7OG0gpvnBewtnhkmSabBt0ySg3u0FQWNo1+C1rTLQ3fx33XP1FU0S0ur1j+loc0tjG8wJ+6zu1VN7watbUuAyAIAH3Ku+Y06gddqKrAcAAHHqguZraj3hgfSuAy0ucJ9wku4YeHU21JcLnOe1wCpr6jT12MYXlwAy4gz7hqKVahQa7g6qwbwWGT4Ywgvomq9xbT4LmjlTdMDrurXUatKn3g1uY+vB85mVlNfTsYSysarjmKlMET9ioZq4fir3WwQC+0egn8oNjOO8iaOCALrhAHokr1vh3AOoC4iR35/cAqkayg+uS3htD8l7t9vNW1H6a1gpVKbajG23NqRjwKBGatroADS52YNT7Qrwyq5kNYQ4GIHX1RxaIbZxKOGkCoTd+UtN1NjXXappeBN1Ok0R6AZQRTo16bwXUqNzSYawZ/CFXx9VSjgvY9pFxcKcfgIQefBHROBJnICbA2ynbjJBI8wsqU03ASCCoDecjblKckE7AItJBGI6wghrROLkzaYOSQUYAi4ehUtDR9JM+SCIA2hSCN5MDomkW7IBECQAPNAhPTZSOsYTF3iB6IBkxMnyhBBB5QEEYyc80G647eiCCOQygUDmSg4TETulIEb+yBSR4kqZkQpI59PBQTGyoUk/1ElNcY3UlpgECcJQHHaAgMmd46oIB80xMASQCpaWEZM+iBOoKW3Od1aW0wbhMSlc8Fx7hQRGNhsgbcoTB3KCPRGYEElAsc8hCk8pCEC3tt7rAY3OUoqdCvRO7KpOy0CB/tz7ob2NRImJ9PyiPPXEwbSfWE5Bcye6GjEXwfZdw9i0o5T5qs9k0r7bm9bQTKRXGDo2IlBcSbiSPRdv5I0RAcRuZcQFX8ok2iAfOUHKgT3if3QIG0ldg9iHNgfHLI/wAIHYhtEzPOT/wkHKBAO0+auc8PpiLRbiA3PuBlbj2HUGz/ACyFDexapEXj/wB9VIOeym6qe4wu6pLrZEkeC6nyWoCZfnrCub2QWUzcwVHHYkH8Kwcio8VQGuY0Efqa0BVwA2A2T1JXT+VVWFxtjoIJlL8qqucDLbTyyPwg5gIOHNjyQIzIwuj8prcQCBbP9XJQ7s3UBwsY0jzQYAXEHeOqUjPI+a6jeydUWyWGN9wFHyqvcBkSMnePug5oaYBOPBMGgjGJ2W49n1Gd97Xu6iCMJXUJcS2lUGcNLSoMgDTANw655qeG15yRHUhanMqMdLKT8iMgkqeH3WXA3dDy+6DNwoEqeHTLNqgd/cIWoNET3HOnIzIVz6DqjnOsaQDzkD3QYG6cnYOPmJQt/AonBfUm2e7nPRCo6I0f81tQ1a7ndC6AB5BaxTJmQPUrQxkNmJ8glIJcCALZ5lVFDae4bHsm4WQI9gne0l9obPU3bflWWuDSS1t3JBVTo2ZLnHmnLZEwJ8UtV8ANa0ROZMJmUyT3CIO8oIgjMeoUtbdguk+Kua0jFuBzCbPSPRBnFHvHEyjguGQIV5HEyDkcwURO4mOqDMWuc7q0dCnFMH6laBHL7II6gIEtGwHsghspw3pJ8Ah2AOpQUlsHGfVAIMzzVg+sjcxtClzCOp8ECACIdCDTaOTfYJ20zvO/VO1mSgoFMf0Nz4KODTAgMHstFpkYHupjdBnbQpiO4ApOnYBFoOeRWi3OyU8QDDJ9UFY07CSI9EtTSNcAWhocOZbKuD35/lHGMlWNBIBIgoMzNMx3edDj4hC1WxyQqKS5mARE9VBZ3pAC4/8AqZgpuf8ADEAfTL5nzxhc+p/FGre88KnSa3wY4n3UR6qyBkyOZlBaJEQei8mO3u0QLrqTh0sygfxNrQ7LKP8A3sI/KD1wiNkpaSciR5Lh6T+IiaZ+Loy79Io5B9ytFD+INHWrtpFtWm5xgXNxKK6cRiRHQhSGkGRsntnYwoxkB0nzVQgFoIl0cpJlTaMAt9U4EeCOW8SUUhbP6pTGGgAnPkmPqotKIruBMNHqnEAwd1Mdd/FBzjmgiNlJxlRdyLQI5qDsLQIQNaMY2RAgmN+SXvgydhyhOxxIEx4ooLAYnkpDQBA/dQHBxxKbOMIiRHVLJG5Cmd0ESEUodIwQVN0RhVubVh0FoJ+nHgkY2qbS8kRyBQaL8bISNwDfEzyQg+cV3Mn6HexISNc93diB/wBPCRzG3gvvqH+2UOcCAOHVA8JCiLXNsy0Nnwpqs1LnRVmetpakFQMMgVfUEpS8vMtqFp6WoNTyGU95A2JKppVy3VUnEXNDgev3Ch9QWhr3hviQssxWDhYYO7MIr6jS1VNwY3IceREK1j7ycHffksFKrXeKOGhjmC4gG4H8KyjSfc+aj3kk2lziUGwuNwb1QHS4iDA2KQG0DBdyTAgGNhzgIGDhMYnomJEqq7cwidpKB5ERCCCdlDSS47QEwmAgQy1skknyRcLgOUZwndnZLbAJAGUDYiQJUNYA6YUiIAjATAg5wgIETCmBKjAGT7pobn/KoMI9ESLZCDM4geaCBgTgIid8KYEKYygR220oTEYKEHylpvdaKtR3iGwFYypToiBVknqUIUCPioS8VHeglVZDpFSfNsIQgmpUqCLQ0+azOJul1MNPVuyEIPVaTV1xpqR4zyC0Zu2Wga3UH6aryR1AQhZaA1+rDgRWOORhSO1dWBJrDHKAhCCfm+rxFRp9FZ891Q/SzHgUIRDN7drxBpsPoVdT7aqnekDHKYQhKq0dtujNH/yVg7aYPqYQEISkO3tem4fQ/wBArPmdEMnvNnkQhCUifmVEn6zHSFc3X0IMvA80ISkHzDTYHFarBq6BOKjfdCFaiW6qi4Ye33VgqtOZQhUQKrJ+oShCEH//2Q==",,
672b20bd-ce56-4640-8b19-828f6378aaff,f8e5d5e7-038c-4169-ae4f-6740572d69f0,,2026-07-01 21:33:00.648+00,green,0.483,"[209,535,157,322]",false,70,,68.4,1.9,70.3,,,
6738956a-a359-4289-9755-8c02cef1267c,f8e5d5e7-038c-4169-ae4f-6740572d69f0,,2026-07-01 21:32:57.684+00,green,0.821,"[280,522,215,367]",false,42,,39.7,2.1,41.9,,,
67396604-c22b-4c35-8740-01add3c8ef7a,f2234cce-e85e-44b7-8e62-1b0254112a85,,2026-07-01 21:32:00.939+00,red,0.967,"[144,375,329,833]",false,39,,35.5,3.4,38.9,,,
67518846-2eb2-4572-bb04-2e9263228555,f8e5d5e7-038c-4169-ae4f-6740572d69f0,,2026-07-01 21:32:17.465+00,green,0.771,"[34,205,660,1017]",false,43,,37,6.3,43.3,,,
67c104cf-1729-473c-9327-e901cd258ab4,f2234cce-e85e-44b7-8e62-1b0254112a85,,2026-07-01 21:32:02.15+00,red,0.956,"[158,397,317,771]",false,45,,41.6,3.5,45.2,,,
67e30c6b-1ecd-47fd-a14c-13626cf56a16,c3e469a4-79b0-4ed1-bf71-5f13a0f505bb,76,2026-07-01 19:13:48.374+00,red,0.979,"[163,190,485,1046]",true,252,,,,,,,
6849c212-b39d-4cb6-9538-fea9087a472d,f93cff0c-acb0-4872-b5a1-b37d08861ed8,,2026-07-01 21:18:40.128+00,green,0.684,"[184,485,36,50]",true,202,442.6,176.7,25,201.8,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/4gHYSUNDX1BST0ZJTEUAAQEAAAHIAAAAAAQwAABtbnRyUkdCIFhZWiAH4AABAAEAAAAAAABhY3NwAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAQAA9tYAAQAAAADTLQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAlkZXNjAAAA8AAAACRyWFlaAAABFAAAABRnWFlaAAABKAAAABRiWFlaAAABPAAAABR3dHB0AAABUAAAABRyVFJDAAABZAAAAChnVFJDAAABZAAAAChiVFJDAAABZAAAAChjcHJ0AAABjAAAADxtbHVjAAAAAAAAAAEAAAAMZW5VUwAAAAgAAAAcAHMAUgBHAEJYWVogAAAAAAAAb6IAADj1AAADkFhZWiAAAAAAAABimQAAt4UAABjaWFlaIAAAAAAAACSgAAAPhAAAts9YWVogAAAAAAAA9tYAAQAAAADTLXBhcmEAAAAAAAQAAAACZmYAAPKnAAANWQAAE9AAAApbAAAAAAAAAABtbHVjAAAAAAAAAAEAAAAMZW5VUwAAACAAAAAcAEcAbwBvAGcAbABlACAASQBuAGMALgAgADIAMAAxADb/2wBDABALDA4MChAODQ4SERATGCgaGBYWGDEjJR0oOjM9PDkzODdASFxOQERXRTc4UG1RV19iZ2hnPk1xeXBkeFxlZ2P/2wBDARESEhgVGC8aGi9jQjhCY2NjY2NjY2NjY2NjY2NjY2NjY2NjY2NjY2NjY2NjY2NjY2NjY2NjY2NjY2NjY2NjY2P/wAARCAB4AMgDASIAAhEBAxEB/8QAGwAAAgIDAQAAAAAAAAAAAAAAAAECBgMEBQf/xABNEAABBAAEAQYJBQsKBwAAAAABAAIDEQQFEiExBhNBUWHRFSJxgZGTobHBFDJV0uEWJDM0QkRSVGKS8CNDZHJzdIKiwuM1U2WDsrPx/8QAFgEBAQEAAAAAAAAAAAAAAAAAAAEC/8QAHREBAQEAAgMBAQAAAAAAAAAAAAERAiESIkExYf/aAAwDAQACEQMRAD8AuQcQ7S8UTdVuD5/gpUm5oc0tcAQRRB6VEhzTbbcONE7jyfb1op0ikNc1w2PDj2KSCNIpSQgjSdIRaApCLRaAQlaLQOkUlaLQNCWpGpBJJLUlqRDSStK0EkrUbStBK0krStA0KNoQZ9SLUbI4j0bptpzQ5pBB3BHSopEAkHcEdIKQeRQfx2GocCfgp0ilQWhREZbWig0baegDs6k2nV0EHpB6EDQnSEEUJoRCSUkkCSUkkCQmkgVoTSQJCaSBITSQCSaSBITpCDOCFHQ3VqbbXHiR08OPopYvISOPBS1HsRWQv0i3C6G5aPgpB7XC2kEXWywh/WCECj4wrfpHSgz2ouAdVjhw7FiBeDRIcOvgej7Uw8EkA7jiOn+NkE9Tm3e47Bv9qYcDuCD0bKNpEWb4HrCImhQDiB41eUJ2gaErRaBpIRaASTQgSE0IFSVKSaCFI0qSEEdKNKkhBGghNCDC14JaNw5wsAjf+N1IEEAg2DwKHND2lrgHNIogjYhBZZsEg9aBqMhDY3OPAAkpgOFWQdzfk6FGTS+BzZRTXNOoE1Q6bIQUaLlzjBJ98sgYyuMcJeb8hePes/3csJ3kO3D7y/3lYIuTOUQvL4sK+N1VqbPIPc5ZPAmXmtsRv/SpR/qRVa+7kAGpXHqBwX+8s2G5ZHFYmOCOZoc80C/CaR/7l3/AOX1Wiev71L9ZRPJ7LCSTFMb4/fMv1kS7nTl5nyixeWsLpJ8G88AxsR1HtrnOH8UuKeXeZBwqDCC/2XD/AFK1u5MZQ4U7DyEdXPyfWWNvJTJmfmLSeyV/el/jPCcpM5XarknLfNI9VxZedIafFJN2L28bft6kn8uszbwgwZ/wO+srP9zOSj8wYT1FzviVKLk7lOhurAxa63uzRRpVhy6zQixDgeF1pd9ZSPLjNAHHm8AaJGwdvw4eN2+wrqSZLhW57Hg42M5swGVwMERPGhvoXZZkuWMaAcvwz/2nQs7lrYKi/l1mjP5rAncjZrvrIfy6zRg/BYB3jEbNceHT87grg3KMs3By3B3/AHdvcn4Iyv6NwfqG9ybBTXcu80EeoQYQ9dMdt/mWE8vs1P8AM4Qf4Hd6vPgjLPo7B+ob3JeCMs+jsJ6hvcsiiO5d5ueAw7fJH9qUHLDOsTMI/leHhu/GewBo86vngjLPo7Ceob3JeB8r+jsH6hvchVWxmdZjFhjLBn+Fkc2yWFkYJG9VV78Nu1cscrM7c7/iDGihu6Jn1VfvBGWfR2E9Q3uS8D5X9G4P1De5VOMsnd1Qjyuztrw042M9ojaR7Asn3WZ1Z+/YAAa3YzqvoV58D5Z9HYP1De5YZ+T+UzuDn4GJpGw5u2f+NJqqWeVed/r8A4cGN6fMhXzwXl/6hhfUt7kJofhDCX+N4ev7Qd6PCOEo/fUBPUJW7rzxuKlbM1ktHsczuWzDiHh41RRt6qad06M5T9egsmZI0OjcHtOwLTYUtQur340qA+Rr6IAB4q5ZSHjLMPzjy9xbeom7vcexRW4QD5dtxsjez43E9I4JULJrco4de6IYNH5vE9CWoVWojoF/agdO6LN8RSCRJ6EEmtlChvQ4m9trQCbs+hA5AXROaNiQQscMLI/mmSzvT5HOr0k+xTcXadqLvQFilhZIQ5xlvoDZXN9gNIObFLznK+cAXzeEDf8AMD8V2T4wo35jSr+Xwtl5RZk8F4a1rWfPN8B032LtRQsh+aZTv+XI53vKDKDQpx86ldLGCQNzfanZQTtFqF+Za+JxMkELpRE1wFbF5B4+RBt2i1ha+QupzGgdjifgp2gnaLULRaKnaLULRaCVoULQg8yfEGndzwSL2JK2cuwrMXPQe8aATfT7Vnyo1FiMViIKZEywCbs8fTt7VwzLO+czvMjXmzbAdr6Aszfrds+OthJI35jLh8RfNsc4aw4NIrr2KvmBfG7CwtheHNYxo2N7V1rzEY/FtBAfMR1nVfvWvI+WV5e/W5x4ktJV1jHr6i3UL1EHfahVBeRRvmjdcfOMJ2toIWcYvFBnzpCR0lzx8VdMeonFQMHjzxt3rxngbqIx+EMvNDFQGT9ASC/QvNMolM+aMjlp7X6i5rtwTRPSsmZyQNxToHYeNlAaJGeLXlHA9PaiPTI5Y5Rcb2vH7JtTXlcUOMjDnxyc2HDSXB5AI6if44Lbw2Y5tA2mYu2gbB2IBAHYNSD0SXExQvjZI/S6QkNFcTVrJqAF2OtedTYmebFRzPmllfo4vAft2C6r0KcYmmmLnvdEegHDivINyirJkD2+Fc3OoWZtt+i3LvArzzBzaHPuJkl704ge08FjmxuOwGI5uKUxkbbNaPchj0e0vJsvP8Nn2Yh7TJjX6T+k2x8Fvx57NO0guxEjgPG5s17jshlWyOYSSzM/KicGnzgH4rVzRrGZfJoaG29gJAr8sKsR5y1hfqmeNTtVmZ98AOh3YtefN5pI5WMxj3Me4GjZqjYokkj09CvSL5pbqDiBqHTSdqr4TlRFHBHHI/nHNFOe67Kb+VDS+oXxtZdl8lkDhQ2Hl61FWLDSvkjLn6dnubsK4OI6+xZQ4HcEHyKu4HlHhGRBmIka1xLnOLWuIBLia4dqwHlZE2fQyMujLiec1VW/V1V/8UFqQuJDyiwMgOqcAg8ACb85AWTE5xhYXsAk1l1+KP49CDrIXDizvBwYCLnpmiUAMLBxsIRVaw2bsy6IQMw7nlztTnF2ncnyLcZnMczxzj5cP2s0uHnsWuDmEb/lBdBIwxPA06ntBIAHWfctRz8VGCXMcGtIBtuwu638x9CznL41vFbJWYLFhsr8aJCAQ0SOYBxB3Bb2DoTbhImNYYJ9TWcLmAHsG/E+lVIY2UcA30JjFki3HfqDftT2T1WsR4VrdHyxrQB/zyTvxF2D0BEmbYaMEOl53oqNhBHnv3KojFv/AEWny33pfKpOoJ7HqsMnKEMAYMMSAOJkv4LnYt7cU981ADmxsevfvXMMrit7CQSTsJa+IA8A93EcNwFqb9S2fEm4RmGnLX62ytdWlzw011Ud91sOhtoB50cbIcAsscWN51rpJoqveje3VRC3w/aiIj5Y29yEakUmEYfHw8jmtHzYXdPaSSoTYnAx83JDJPGTuBTHHpG4sV5/ilNlkEji+3Akk7Ooe7Zajspk00DCXX84khIWz4zQZhhMNiI5A+Z7QdRGloIINjpPUoxuy7EySSYl+Kic46r1tcHEnybIOAndCI9VgDhzzi30UsDsplc7Z8LB1lzj8FUb2HwGDxUvNxPxbgL4MbXpHBbOHwmCwkgxGHxbnluppbZN3f7I7Fz8NjRlLDDJhopy7cyCrr9GyD2n0Lch5SSaP5OBzR/eGN9mlEc0YaSNxY7EMaC7YvkoEX1cVuuy+GP+UOYYUtqvF5w+5qy+H5QAKn2/6gO5TfynnFEtkG4usU123TsAitOHLrf+HaQRxOoCj08LpObAcxDp50ybghzIXkEEA3ddRXPxeIGPxDpZHylx7NXttRZO6AhsDXseTsbIPmQdN+GZHhnvkw+I1u+bpaKB7QfG9neufJLh26mtbK1w20lo/gLaweMxTvmYPDTSNsF8gBd7TQ9CxSYqZ0hdPHA9/B2rmujzIhQNdKLjwk77G+kE+4LbcQA1rsHIws4aTR8/FaZmiLd8PHfW3Rt3rG6ePTXNFn9UgfBGrMn625n0dUrJr32L2jf91C5rpIiPmP8A3vsQjK1MweXxNLDg8O5ruNh5I8njbeZczFYDLBM2Nkz2yvP4PjXUBv70IUVjOVYevFdLfaAB70eBvJ6xvehCL0Bko/KIA7JGH4qPgqPVXjnzjvQhDoxlkbXUQfSO9bkOVsoVLCzyvCEIvTablg/W8L6xZW5ayvGxuGB7H2hCGIfIP6ZhfWoODIbp+V4Sv64v00hCGIHAk/neG9Yl8gJ/PML+/wDYhCGH4PJ4YvDE/wBopDKpHVU0Pmce5CE0xI5NO1pcZIgALJJO3sWn8he5+kPjNmrEo70ITV8YxOy1z5NGphN1tNfxUZ8glaLDQfJaEKaeMa8eXYqB/iTvgvYkEj3FYhlEwP41hgf7VCFnlyrXhE/AmIefxnDH/uE/BMZBijwlw/7x7kIUnKpeMP7nsZ+lEf8AEe5CEK+VTxj/2Q==",,
68b03c6e-7325-4352-8c01-e489fb553e6b,f2234cce-e85e-44b7-8e62-1b0254112a85,,2026-07-01 21:32:08.394+00,red,0.982,"[214,367,300,756]",false,35,,33,2.4,35.5,,,
68c7eebc-a34a-4357-a7e7-1516a7501c36,f8e5d5e7-038c-4169-ae4f-6740572d69f0,,2026-07-01 21:32:57.112+00,green,0.54,"[272,625,219,332]",false,38,,36.2,1.9,38.1,,,
68dc4112-47df-498f-be91-8e83785f20ec,f2234cce-e85e-44b7-8e62-1b0254112a85,,2026-07-01 21:32:03.526+00,red,0.797,"[289,283,404,779]",false,35,,32.2,2.6,34.9,,,
692219c0-260a-4a6e-9561-450b12bc52a4,830f6672-23ee-4bc5-8b3c-1e0c7d9b9ce6,,2026-07-01 21:02:17.375+00,red,0.975,"[168,187,491,1092]",false,253,,188.8,64.5,253.4,,,
696cb27d-59de-4f6e-909d-b06a66db82a6,f2234cce-e85e-44b7-8e62-1b0254112a85,,2026-07-01 21:32:00.855+00,red,0.994,"[162,385,316,828]",false,32,,29.7,2.2,32,,,
69ae7ab5-5a78-4150-b3d4-6ae4f9169a70,f8e5d5e7-038c-4169-ae4f-6740572d69f0,,2026-07-01 21:32:13.905+00,red,0.957,"[196,402,324,765]",false,36,,33.5,2.9,36.5,,,
69f097cf-909c-4fb9-8631-1ed5a3f07009,f93cff0c-acb0-4872-b5a1-b37d08861ed8,,2026-07-01 21:17:45.295+00,red,0.678,"[390,457,87,241]",false,217,,191.3,25.5,217,,,
6a172f67-330e-4350-91c7-3a82545d8e67,105e9d4d-9091-4f37-9610-09f9aee53a4a,,2026-07-01 21:37:28.708+00,green,0.874,"[-2,122,375,1145]",false,222,,190,32,222,,,
